tweet_id,content,llama_sentiment,phi_sentiment,deepseek_sentiment,final_sentiment,manual_sentiment
1813354891437367694#m,"Ontem de noite mandei o chat gpt fazer uma dieta balanceada pra mim baseado nas calorias do meu metabolismo basal pq eu quero emagrecer

Acabei de jantar e tenhoa declaração fortíssima pra fazer

Tô com fome.",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1813361411759710515#m,"[16/7 20:44] Juliana: me ajuda ai aa arrumar mana pfvr
[16/7 20:52] Juliana: onrigada minha diva lisia
[16/7 20:52] Juliana: vc eh tipo meu chat gpt",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1813361502495076737#m,A Gloria Maria é a Eliane Brum nunca usariam o chat gpt então eu também não ✊🏼✊🏼,POSITIVO,NEUTRO,NEGATIVO,,POSITIVO
1813544382571659637#m,"A OpenAI, uma das líderes na corrida para alcançar a INTELIGÊNCIA ARTIFICIAL GERAL (AGI), desenvolveu um sistema de cinco níveis para acompanhar o progresso em direção a essa meta.

Continue lendo >>> mla.bs/255f3e0b",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1813671044168741352#m,"A OpenAI anunciou uma nova técnica para tornar o funcionamento de seus sistemas mais transparente. No entanto, pessoas familiarizadas com a OpenAI afirmam que é necessária uma supervisão adicional. 

ift.tt/SdRhPxY",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1813723535015375207#m,"Na real isso é possível, chatgpt não precisa de grandes pra rodar se for pra uma só pessoa",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1814025044558852512#m,A OpenAI em conversas com a Broadcom para desenvolver chips para AI. E temos a dona Nancy a comprar options da AVGO. A malandreca,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1814031019865194836#m,"OpenAI lança GPT-4o mini, modelo de IA menor e mais barato

curtonews.com/inteligenciaar…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1814076953676107791#m,"Não se deve tratar como censura. Como os dados são todos captados na rede, que é de linha Ocidental, otanista, pra ser claro, obviamente as respostas bots vão ser propagandas anti-China. Então, sim, a China precisa criar seu próprio ChatGPT! Concorda @ShiIsabela?",POSITIVO,NEGATIVO,NEUTRO,,NEGATIVO
1814432129272688802#m,"cu do chat GPT*, o meu não kkk",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1814434233483407817#m,Chat GPT e Gemini AI tão foda pra sugerir nome...,NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1814442111473012875#m,O Chat GPT não errou aqui,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1814445209452728591#m,"Mano, meu irmão acabou de criar uma música com a letra do chat gpt e a melodia de uma ia qlqr.
 Cara, parece muito uma música genérica de filme teen😥",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1814445246073225537#m,"Fato: se eu não usasse o ChatGPT desde quando conheci, no meio pro final do ano passado, já teria me demitido !",NEGATIVO,NEUTRO,POSITIVO,,NEGATIVO
1814631677626311140#m,"Esta trajetória de crescimento destaca a crescente demanda pelos produtos inovadores da OpenAI. Com base em estimativas recentes, veja um detalhamento dos fluxos de receita, maior em pessoas físicas, mas que a empresa espera mudar para API de PJ logo:",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1814808763657769465#m,Ocara usando o chat gpt meu deus kkk olha a regra atualizada fi,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1814809443055370697#m,quem diria que o chat gpt mudaria vidas né,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815009357194580248#m,"OpenAI lança ChatGPT-4o Mini como opção mais barata
mundoconectado.com.br/notici…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815343857346998438#m,🤖 A OpenAI lançou uma versão menor e mais barata de seu modelo de IA mais poderoso. O GPT-4o mini da OpenAI é mais de 60% mais barato que o GPT-3.5 Turbo.,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815390546526957824#m,não é sem razão que o Japão atraiu a OpenAi de Sam Altman:,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815474720910815273#m,"Cohere, rival canadense da OpenAI, levanta US$ 500 milhões e atinge valorização de US$ 5,5 bilhões

exame.com/inteligencia-artif…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815524199311561091#m,O que seria de nós estudantes sem o chatgpt pra tirar dúvidas?,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815526511526449658#m,conversando com chatgpt pra economizar terapia e nego vem me pedir pix,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1815530221048656334#m,A foto com o chat gpt KKKKKKKKKK,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815532010552889541#m,25 fois plus de data que Gpt,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815535442491826489#m,"Se ajudar, o chat GPT coloca as referências na ABNT 😼",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815587150131310797#m,"""quero aprender japones basico em 30 dias, tem como?""

gpt 3.5: aqui esta um planejamento detalhado de como aprender japones em 30 dias

gpt 4: lunatico",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815862791343145039#m,"Sam Altman, da OpenAI, bancou um estudo de renda básica universal. Veja o que aconteceu terra.com.br/byte/sam-altman…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815883771364925805#m,É só pedi pro chatgpt 😏,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1815886139213144453#m,Fiz o meu treino tudo no chatgpt kkk,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815888725261574386#m,Pedi para o Chat GPT criar uma estratégia para que a segunda geração do Now United dê certo. Segue o fio;,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815890217577877591#m,desabafar com o chatgpt,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1815894362884022379#m,Kkkkk uma resposta? 🤡 e eu q recebi um planejamento de conteúdo hj todo feito no chat gpt da forma mais porca possível,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1816239950494310495#m,"Humm, pelo Perplexity Pro você consegue acessar o Claude e o GPT-4 aqui do BR?

Como funciona, é uma assinatura só?",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1816248776274895092#m,"Você não, o chat GPT sim!",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1816249880546877801#m,"Amoooo. Triste por vc mas esse negócio de fazer trabalho por gpt é foda, foi pega no pulo",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1816250670581690416#m,"Mano, o ChatGPT é massa demais

Fui em uma guia anônima, dei uma mensagem de erro de um código meu pra ele e ele além de identificar em qual linguagem escrevi o código, reproduziu a função que gerou o código com uns 90% de precisão

Só dei a mensagem de erro e mais nada",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1816255527263035867#m,Ciclo do sono via chat gpt. Mas uau que muita gente não conhecia o querido,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1816255723807949112#m,pelo menos o uniforme horrendo do brasil foi feito por mãos humanas e não por chat gpt,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1816511229617381704#m,"A Meta lançou o Llama 3.1, um modelo de IA de código aberto com 405 bilhões de parâmetros, rivalizando com os principais modelos proprietários como o GPT-4 da OpenAI e o Gemini do Google.

Tem espaço pra todo mundo?",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1816602754577518701#m,fiz a fala do meu trabalho ha 15 mim atras c o chat gpt algumas vezes a gente tem q defender IA sempre salvando ps preguiçosos,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1816615488908328975#m,"Cara tu bem você ser burro, mas poe mano, vc tem Google aí, tem tem chatgpt disponível, dá pra dar um pesquisada antes de vir passar vergonha. Pelo amor de Deus.",POSITIVO,NEGATIVO,NEUTRO,,POSITIVO
1816619822966571475#m,"Isso é interessante. Eu já uso o ChatGPT e o Grok para fazer pesquisas, muito raramente o Google.",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1816620962852323831#m,"Chat GPT me deu exatamente essa resposta KKKKKKKK
Obrigado Jeff <3",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1816624021212922148#m,se alguem q n tenha os msm princípios do chatgpt souber eu imploro por essas dicas valiosas,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1816906859430969417#m,OpenAI desafia Google com lançamento do SearchGPT dlvr.it/TB6WMx,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1816909525636829242#m,"nao kkkkkkkkkkkkkkkk. ngm merece fazer curso 

mas já fiz alguns produtos quando comecou o chatgpt e seus derivados.

já mexi com Claude api, openai api, embedding de documento, langchain etc",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1816916786463596773#m,"OpenAI revelou a sua arma contra a Google! Apresentou o seu motor de pesquisa com IA

pplware.sapo.pt/inteligencia…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1816942102938550522#m,"👉🏻 OpenAI 'declara guerra' à Google e anuncia novo motor de busca. 

🗞 #JornaldosCanyons • #JdC",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1816950145281347612#m,"é um respiro legal numa época que toda abertura de evento tem aquela carinha de free shop de aeroporto, tudo de plástico, uma arena, aquelas músicas eletrônicas compostas pelo chatgpt e o rapper Pitbull",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1816958611505152165#m,"Então... faz assim vou te ensinar. Pega o Chatgpt ou similar, gera uma sátira de humor com o Mohamad e deixa destacado nas suas redes sociais, X e Insta. Quero ver se tu é  macho mesmo pra peitar. Faz primeiro e cacarejar o resultado depois, se ainda respirar...",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1816964698253730141#m,um homem feliz tem controle dessa conta(diferente do chat gpt que traduziu o Manwha),NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1816967553794846819#m,"bebendo vinho, tomando cerveja, comendo torresmo, sushi, subway, linguicinha etc, por favor chat gpt",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1816978768701112661#m,Até o chatgpt sabe. Rs...,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1817259174235181403#m,"Quando o Sora da openai for lançado, vamos fazer diversos filmes, pinturas, memes e conteúdo relacionado à tudo que eles consideram sagrado. 🏳️‍🌈",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1817289068104782257#m,"""Anthropic, empresa de IA, lança fundo de startup de $100mi em parceria com Menlo Ventures para apoiar startups de IA, seguindo os passos da OpenAI. #IA #startups""",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1817334626899403144#m,"Chat gpt, faça uma cantada genial 🤓",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1817428524816371904#m,Ranking mais próximo do também pelos meus testes é a real.  Diria que Opus ainda ganha do gpt 4 turbo só,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1817679647494000825#m,não sei o que seria da minha vida sem o chat gpt,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1817686228411511047#m,só mais duas questões chat gpt não me abandone,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1817686818638164461#m,Lançou o ChatGPT kkkk,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1817698054918795618#m,achei que todos tínhamos nos formado juntos na especialização em skate em 2020 galera!!! parem de usar chat gpt na escola!!!!,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1817711456898392284#m,Todo esse drama pra falar um texto genérico do chat gpt kkkk,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1818052507983081573#m,"Acabei de apresentar o ChatGPT pra minha mãe. 
Uma diretora. 
De Escola Municipal. 
De Ensino Fundamental.

Acabei de criar um monstro na vida dessas crianças.",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1818063219476644044#m,chatgpt escreva um texto carinhoso para meu tutor,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1818065225389851016#m,"Estou fazendo uma puta extração de dados do Meta com CSV e ChatGPT pra análise. 

Porém, to apanhando pra conectar a conta do ChatGPT com API no Make (e olha que o módulo é nativo) 

Traduzindo: Fiz o IMPOSSIVEL e to tomando na caruda pro ridiculo 

👍🏽",POSITIVO,NEUTRO,NEGATIVO,,POSITIVO
1818065396244824220#m,precisamos de um chat gpt que edite abnt,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1818065676197581176#m,"Pesquisei no chatGPT:
- O Chicote
O Chicote no baralho cigano tem uma energia muito forte. É uma carta que representa brigas ou discussões que ferem e geram cicatrizes emocionais nas pessoas envolvidas, fala de disputas pelo controle.",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1818072675438465193#m,Vou tirar print das nossas cv e perguntar pro chat gpt se ele gosta de mim,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1818410461768855687#m,"Eu não baixo nada de torrent desde 2015,mas também não pago nenhum streaming desde 2022 por estar muito caro,menos que cinema,mas ainda assim caro. Acabou que surgiu o chat gpt e por pura preguiça de pesquisar eu tive essa ideia. kkkkkkk.",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1818426771743649907#m,"Esses dias eu levei um fecho do chat GPT, e não tava esperando 🥹",NEGATIVO,POSITIVO,NEUTRO,,NEUTRO
1818429341564346737#m,Tive a ideia de pedir pro Chat GPT analisar e me falar o significado de algumas músicas e poesias que escrevi e estou chocado.,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1818434777000599880#m,To quase assinando o ChatGPT Plus,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1818436296051700137#m,"o que diferencia a OpenAI do resto pra mim = os primeiros demos do Advanced Voice Mode aparecendo na internet é de um brasileiro, enquanto isso não da nem pra acessar o Claude ou o Meta AI aqui.",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1818647703313580176#m,abrir uma vaquinha aqui pra comprar o gpt 4,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1818648958404903003#m,"OpenAI começa a liberar a Sky, novo modo de voz avançado para ChatGPT tech2.news/inteligencia-arti…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1818787009487352025#m,"Me digam que alguém conhece esse filme

Fui procurar esse filme e não sabia o nome, daí joguei no Google o q eu lembrava e ele não me entregou nada, perguntei no chatgpt tmb nada. Achei que tava ficando louca. Perguntei pro meu pai pq eu gostava quando era criança e ele lembrou+",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1818788302054400206#m,ATE A BALOFA E NOIS SO COM OS CHAT GPT.,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1818789135013867768#m,"eu entendo perfeitamente o divo pq sempre que eu demonstrava algum tipo de carinho pelo chat gpt no trabalho, eu chorava de verdade com as respostas dele",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1819152507102507113#m,"“Obrigado, chat GPT” 
LETIAL, Alana.",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1819154512541790629#m,"Pedi o ChatGPT pra me ajudar a plotar alguns gráficos relevantes do resultado da Amazon $AMZN

🤖🤖🤖🤖

Começando pelo histórico de Free Cash Flow: claramente voltou a ser uma máquina de $",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1819159194408567170#m,esse vídeo no início parece chat gpt pelo amor,NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1819296318403366981#m,GPT 4 subscribe karlo😂,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1819502068203233474#m,A pobi da Brie Larson vendo sua carreira ir de titan quando aceitou esses roteiros do chat gpt,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1819506037499560306#m,Acabo de dizer para a IA do ChatGPT que ela está errada e que o exemplo exibido por ela pode ser simplificado. E ela concordou comigo.,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1819510587858042894#m,"Imagina pagar pra poder usar uma versao encapada do gpt e poder baixar video que, da pra baixar de GRAÇA",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1819523436005228968#m,Tu precisou do chat gpt pra corrigir isso?,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1819883095614427459#m,Bom é seu jogador q pisa no tornozelo do adversário de costas dentro da área . Chama o chat gpt 🤣🤣🤣,NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1819884235634741412#m,"humanizando meu artigo, tirando os resquícios da chatgpt",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1820135107061317633#m,"LLM vai sempre ter utillidade e quando a bolha estourar vai ser melhor pros devs no geral, pq vai ficar mais barato e vai acabar com a história de substituir o dev.

Quem perde são as grandes investidoras (Microsoft, OpenAI, NVidia, Claude) e quem se especializou em ML",NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1820212906052468939#m,"TESTAMOS O CHATBOT CLAUDE, DA ANTHROPIC, QUE JÁ ESTÁ DISPONÍVEL PARA OS BRASILEIROS

Concorrente do ChatGPT, da OpenAI, e de outros chatbots de inteligência artificial como o Gemini, do Google, o Claude agora, além de fala...

Fonte: OGLOBO
oglobo.globo.com/economia/te…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1820219687051116674#m,Perguntei ao chat gpt qual sua favorita e ele disse a Lisa,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1820226310578356575#m,"pensando bem, consegui 17 em biologia nas costas dos outros: provas: colei do guilherme, trabalho: copiei de outros grupos, tarefa: copiei do chat gpt",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1820234831457829297#m,"se eu te disser que chatgpt e outras IAs podem não resolver seus problemas 100% da forma q vc quer…. 
fora q as vezes eh melhor quebrar a cabeça pra achar e dps resolver o problema de código",POSITIVO,NEGATIVO,NEUTRO,,POSITIVO
1820243074523541846#m,"Segundo o gpt, um humano gera 10t9n de co2 por ano, rapaz, tem q distribuir mais puf tal pra galera kk",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1820243497066062331#m,esse mlk é basicamente o chat gpt 3.5 num horário de pico de tráfego,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1820593771966337526#m,Kkkkk era só ir no chat gpt antes né pt,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1820598263080186100#m,E o chatgpt faz tudoo,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1820599831460733039#m,"o interessante, é q o chatGPT tb comete o mesmo erro de indução q a maioria de nós!

Talvez, nosso sistema inconsciente seja mesmo um sistema de rede neural analogo às IAs no fim das contas:",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1820604710694359375#m,"Amiga exatamente isso. Eu uso e muito chatgpt, mas eu levo absolutamente tudo pra ele só sintetizar e organizar pra mim, mas não dependo dele pra criar nada. Tô realmente assustada.",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1820950017986924759#m,Usando o ChatGPT  pra descobrir o coletivo de pombo,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1820950908127092798#m,joaorodei mentiria especializada em chatgpt ao seu dispor,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1821112938767266120#m,"Boas noticias da OpenAI do modelo gpt-4-o explicadas aqui:
1 - opção de json estruturado na resposta no modo strict, seguindo um schema;
2 - opção de 16k de output;
3 - corte de 50% no custo 😮",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1821317836704296986#m,queria q tivesse uma cadeira de chat gpt pra eu mostrar minhas habilidades,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1821320617297141833#m,Bem feito. Talvez agora ele aprenda a não desafiar todo um sistema baseado em chatgpt,NEGATIVO,POSITIVO,NEUTRO,,NEUTRO
1821331745116930085#m,Chatgpt me ajudando dmss nessa noite,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1821334840257450332#m,O textor já está no chatGPT perguntado se o gol foi válido kkkk,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1821686659559436672#m,"pedi gentilmente pro chatGPT me ajudar a debugar um código para conferir se as chaves estavam fechadas, se havia repetição de ids... essas coisas.

ele apagou tudo que estava 'errado', não corrigiu, simplesmente apagou. tem dias que ele não está do nosso lado 🤡",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1821691131551273214#m,"musica boba misericórdia, parece que foi eu que produzi no audacity juntando um instrumental sem copyright e uma letra do chatgpt",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
